image_name,Imager_id,generation,sex,selection,replicate,sampling,trait,individual_id,length,repeat_measure
JK_350_F_S_2_R_T_19,JK,350,F,S,2,R,T,19,0.703,1
JK_350_F_S_2_R_T_20,JK,350,F,S,2,R,T,20,0.696,1
JK_350_F_S_1_S_L-F_1,JK,350,F,S,1,S,L-F,1,0.377,1
JK_350_F_S_1_S_L-Ti_1,JK,350,F,S,1,S,L-Ti,1,0.297,1
JK_350_F_S_1_S_L-Ta_1,JK,350,F,S,1,S,L-Ta,1,0.136,1
JK_350_F_S_1_S_L-F_2,JK,350,F,S,1,S,L-F,2,0.35,1
JK_350_F_S_1_S_L-Ti_2,JK,350,F,S,1,S,L-Ti,2,0.328,1
JK_350_F_S_1_S_L-Ta_2,JK,350,F,S,1,S,L-Ta,2,0.146,1
JK_350_F_S_1_S_L-F_3,JK,350,F,S,1,S,L-F,3,0.354,1
JK_350_F_S_1_S_L-Ti_3,JK,350,F,S,1,S,L-Ti,3,0.31,1
JK_350_F_S_1_S_L-Ta_3,JK,350,F,S,1,S,L-Ta,3,0.158,1
JK_350_F_S_1_S_L-F_4,JK,350,F,S,1,S,L-F,4,0.34,1
JK_350_F_S_1_S_L-Ti_4,JK,350,F,S,1,S,L-Ti,4,0.309,1
JK_350_F_S_1_S_L-Ta_4,JK,350,F,S,1,S,L-Ta,4,0.133,1
JK_350_F_S_1_S_L-F_5,JK,350,F,S,1,S,L-F,5,0.339,1
JK_350_F_S_1_S_L-Ti_5,JK,350,F,S,1,S,L-Ti,5,0.33,1
JK_350_F_S_1_S_L-Ta_5,JK,350,F,S,1,S,L-Ta,5,0.141,1
JK_350_F_S_1_S_L-F_6,JK,350,F,S,1,S,L-F,6,0.369,1
JK_350_F_S_1_S_L-Ti_6,JK,350,F,S,1,S,L-Ti,6,0.304,1
JK_350_F_S_1_S_L-Ta_6,JK,350,F,S,1,S,L-Ta,6,0.132,1
JK_350_F_S_1_S_L-F_7,JK,350,F,S,1,S,L-F,7,0.384,1
JK_350_F_S_1_S_L-Ti_7,JK,350,F,S,1,S,L-Ti,7,0.332,1
JK_350_F_S_1_S_L-Ta_7,JK,350,F,S,1,S,L-Ta,7,0.159,1
JK_350_F_S_1_S_L-F_8,JK,350,F,S,1,S,L-F,8,0.367,1
JK_350_F_S_1_S_L-Ti_8,JK,350,F,S,1,S,L-Ti,8,0.336,1
JK_350_F_S_1_S_L-Ta_8,JK,350,F,S,1,S,L-Ta,8,0.152,1
JK_350_F_S_1_S_L-F_9,JK,350,F,S,1,S,L-F,9,0.379,1
JK_350_F_S_1_S_L-Ti_9,JK,350,F,S,1,S,L-Ti,9,0.351,1
JK_350_F_S_1_S_L-Ta_9,JK,350,F,S,1,S,L-Ta,9,0.147,1
JK_350_F_S_1_S_L-F_10,JK,350,F,S,1,S,L-F,10,0.357,1
JK_350_F_S_1_S_L-Ti_10,JK,350,F,S,1,S,L-Ti,10,0.335,1
JK_350_F_S_1_S_L-Ta_10,JK,350,F,S,1,S,L-Ta,10,0.137,1
JK_350_F_S_1_S_L-F_11,JK,350,F,S,1,S,L-F,11,0.359,1
JK_350_F_S_1_S_L-Ti_11,JK,350,F,S,1,S,L-Ti,11,0.319,1
JK_350_F_S_1_S_L-Ta_11,JK,350,F,S,1,S,L-Ta,11,0.134,1
JK_350_F_S_1_S_L-F_12,JK,350,F,S,1,S,L-F,12,0.39,1
JK_350_F_S_1_S_L-Ti_12,JK,350,F,S,1,S,L-Ti,12,0.332,1
JK_350_F_S_1_S_L-Ta_12,JK,350,F,S,1,S,L-Ta,12,0.146,1
JK_350_F_S_1_S_L-F_13,JK,350,F,S,1,S,L-F,13,0.346,1
JK_350_F_S_1_S_L-Ti_13,JK,350,F,S,1,S,L-Ti,13,0.308,1
JK_350_F_S_1_S_L-Ta_13,JK,350,F,S,1,S,L-Ta,13,0.13,1
JK_350_F_S_1_S_L-F_14,JK,350,F,S,1,S,L-F,14,0.38,1
JK_350_F_S_1_S_L-Ti_14,JK,350,F,S,1,S,L-Ti,14,0.306,1
JK_350_F_S_1_S_L-Ta_14,JK,350,F,S,1,S,L-Ta,14,0.148,1
JK_350_F_S_1_S_L-F_15,JK,350,F,S,1,S,L-F,15,0.39,1
JK_350_F_S_1_S_L-Ti_15,JK,350,F,S,1,S,L-Ti,15,0.333,1
JK_350_F_S_1_S_L-Ta_15,JK,350,F,S,1,S,L-Ta,15,0.129,1
JK_350_F_S_1_S_L-F_16,JK,350,F,S,1,S,L-F,16,0.392,1
JK_350_F_S_1_S_L-Ti_16,JK,350,F,S,1,S,L-Ti,16,0.341,1
JK_350_F_S_1_S_L-Ta_16,JK,350,F,S,1,S,L-Ta,16,0.147,1
JK_350_F_S_1_S_L-F_17,JK,350,F,S,1,S,L-F,17,0.344,1
JK_350_F_S_1_S_L-Ti_17,JK,350,F,S,1,S,L-Ti,17,0.321,1
JK_350_F_S_1_S_L-Ta_17,JK,350,F,S,1,S,L-Ta,17,0.155,1
JK_350_F_S_1_S_L-F_18,JK,350,F,S,1,S,L-F,18,0.341,1
JK_350_F_S_1_S_L-Ti_18,JK,350,F,S,1,S,L-Ti,18,0.321,1
JK_350_F_S_1_S_L-Ta_18,JK,350,F,S,1,S,L-Ta,18,0.133,1
JK_350_F_S_1_S_L-F_19,JK,350,F,S,1,S,L-F,19,0.368,1
JK_350_F_S_1_S_L-Ti_19,JK,350,F,S,1,S,L-Ti,19,0.329,1
JK_350_F_S_1_S_L-Ta_19,JK,350,F,S,1,S,L-Ta,19,0.145,1
JK_350_F_S_1_S_L-F_20,JK,350,F,S,1,S,L-F,20,0.377,1
JK_350_F_S_1_S_L-Ti_20,JK,350,F,S,1,S,L-Ti,20,0.338,1
JK_350_F_S_1_S_L-Ta_20,JK,350,F,S,1,S,L-Ta,20,0.134,1
JK_350_F_S_1_S_T_1,JK,350,F,S,1,S,T,1,0.683,1
JK_350_F_S_1_S_T_2,JK,350,F,S,1,S,T,2,0.71,1
JK_350_F_S_1_S_T_3,JK,350,F,S,1,S,T,3,0.65,1
JK_350_F_S_1_S_T_4,JK,350,F,S,1,S,T,4,0.669,1
JK_350_F_S_1_S_T_5,JK,350,F,S,1,S,T,5,0.721,1
JK_350_F_S_1_S_T_6,JK,350,F,S,1,S,T,6,0.703,1
JK_350_F_S_1_S_T_7,JK,350,F,S,1,S,T,7,0.664,1
JK_350_F_S_1_S_T_8,JK,350,F,S,1,S,T,8,0.671,1
JK_350_F_S_1_S_T_9,JK,350,F,S,1,S,T,9,0.708,1
JK_350_F_S_1_S_T_10,JK,350,F,S,1,S,T,10,0.731,1
JK_350_F_S_1_S_T_11,JK,350,F,S,1,S,T,11,0.67,1
JK_350_F_S_1_S_T_12,JK,350,F,S,1,S,T,12,0.695,1
JK_350_F_S_1_S_T_13,JK,350,F,S,1,S,T,13,0.618,1
JK_350_F_S_1_S_T_14,JK,350,F,S,1,S,T,14,0.752,1
JK_350_F_S_1_S_T_15,JK,350,F,S,1,S,T,15,0.712,1
JK_350_F_S_1_S_T_16,JK,350,F,S,1,S,T,16,0.672,1
JK_350_F_S_1_S_T_17,JK,350,F,S,1,S,T,17,0.692,1
JK_350_F_S_1_S_T_18,JK,350,F,S,1,S,T,18,0.629,1
JK_350_F_S_1_S_T_19,JK,350,F,S,1,S,T,19,0.717,1
JK_350_F_S_1_S_T_20,JK,350,F,S,1,S,T,20,0.725,1
JK_350_F_S_2_S_L-F_1,JK,350,F,S,2,S,L-F,1,0.334,1
JK_350_F_S_2_S_L-Ti_1,JK,350,F,S,2,S,L-Ti,1,0.339,1
JK_350_F_S_2_S_L-Ta_1,JK,350,F,S,2,S,L-Ta,1,0.15,1
JK_350_F_S_2_S_L-F_2,JK,350,F,S,2,S,L-F,2,0.399,1
JK_350_F_S_2_S_L-Ti_2,JK,350,F,S,2,S,L-Ti,2,0.323,1
JK_350_F_S_2_S_L-Ta_2,JK,350,F,S,2,S,L-Ta,2,0.148,1
JK_350_F_S_2_S_L-F_3,JK,350,F,S,2,S,L-F,3,0.353,1
JK_350_F_S_2_S_L-Ti_3,JK,350,F,S,2,S,L-Ti,3,0.322,1
JK_350_F_S_2_S_L-Ta_3,JK,350,F,S,2,S,L-Ta,3,0.128,1
JK_350_F_S_2_S_L-F_4,JK,350,F,S,2,S,L-F,4,0.368,1
JK_350_F_S_2_S_L-Ti_4,JK,350,F,S,2,S,L-Ti,4,0.328,1
JK_350_F_S_2_S_L-Ta_4,JK,350,F,S,2,S,L-Ta,4,0.139,1
JK_350_F_S_2_S_L-F_5,JK,350,F,S,2,S,L-F,5,0.315,1
JK_350_F_S_2_S_L-Ti_5,JK,350,F,S,2,S,L-Ti,5,0.28,1
JK_350_F_S_2_S_L-Ta_5,JK,350,F,S,2,S,L-Ta,5,0.133,1
JK_350_F_S_2_S_L-F_6,JK,350,F,S,2,S,L-F,6,0.361,1
JK_350_F_S_2_S_L-Ti_6,JK,350,F,S,2,S,L-Ti,6,0.33,1
JK_350_F_S_2_S_L-Ta_6,JK,350,F,S,2,S,L-Ta,6,0.133,1
JK_350_F_S_2_S_L-F_7,JK,350,F,S,2,S,L-F,7,0.367,1
JK_350_F_S_2_S_L-Ti_7,JK,350,F,S,2,S,L-Ti,7,0.303,1
JK_350_F_S_2_S_L-Ta_7,JK,350,F,S,2,S,L-Ta,7,0.144,1
JK_350_F_S_2_S_L-F_8,JK,350,F,S,2,S,L-F,8,0.366,1
JK_350_F_S_2_S_L-Ti_8,JK,350,F,S,2,S,L-Ti,8,0.323,1
JK_350_F_S_2_S_L-Ta_8,JK,350,F,S,2,S,L-Ta,8,0.149,1
JK_350_F_S_2_S_L-F_9,JK,350,F,S,2,S,L-F,9,0.331,1
JK_350_F_S_2_S_L-Ti_9,JK,350,F,S,2,S,L-Ti,9,0.299,1
JK_350_F_S_2_S_L-Ta_9,JK,350,F,S,2,S,L-Ta,9,0.122,1
JK_350_F_S_2_S_L-F_10,JK,350,F,S,2,S,L-F,10,0.354,1
JK_350_F_S_2_S_L-Ti_10,JK,350,F,S,2,S,L-Ti,10,0.322,1
JK_350_F_S_2_S_L-Ta_10,JK,350,F,S,2,S,L-Ta,10,0.16,1
JK_350_F_S_2_S_L-F_11,JK,350,F,S,2,S,L-F,11,0.32,1
JK_350_F_S_2_S_L-Ti_11,JK,350,F,S,2,S,L-Ti,11,0.312,1
JK_350_F_S_2_S_L-Ta_11,JK,350,F,S,2,S,L-Ta,11,0.115,1
JK_350_F_S_2_S_L-F_12,JK,350,F,S,2,S,L-F,12,0.363,1
JK_350_F_S_2_S_L-Ti_12,JK,350,F,S,2,S,L-Ti,12,0.328,1
JK_350_F_S_2_S_L-Ta_12,JK,350,F,S,2,S,L-Ta,12,0.14,1
JK_350_F_S_2_S_L-F_13,JK,350,F,S,2,S,L-F,13,0.374,1
JK_350_F_S_2_S_L-Ti_13,JK,350,F,S,2,S,L-Ti,13,0.326,1
JK_350_F_S_2_S_L-Ta_13,JK,350,F,S,2,S,L-Ta,13,0.133,1
JK_350_F_S_2_S_L-F_14,JK,350,F,S,2,S,L-F,14,0.367,1
JK_350_F_S_2_S_L-Ti_14,JK,350,F,S,2,S,L-Ti,14,0.314,1
JK_350_F_S_2_S_L-Ta_14,JK,350,F,S,2,S,L-Ta,14,0.143,1
JK_350_F_S_2_S_L-F_15,JK,350,F,S,2,S,L-F,15,0.361,1
JK_350_F_S_2_S_L-Ti_15,JK,350,F,S,2,S,L-Ti,15,0.307,1
JK_350_F_S_2_S_L-Ta_15,JK,350,F,S,2,S,L-Ta,15,0.131,1
JK_350_F_S_2_S_L-F_16,JK,350,F,S,2,S,L-F,16,0.375,1
JK_350_F_S_2_S_L-Ti_16,JK,350,F,S,2,S,L-Ti,16,0.342,1
JK_350_F_S_2_S_L-Ta_16,JK,350,F,S,2,S,L-Ta,16,0.148,1
JK_350_F_S_2_S_L-F_17,JK,350,F,S,2,S,L-F,17,0.359,1
JK_350_F_S_2_S_L-Ti_17,JK,350,F,S,2,S,L-Ti,17,0.321,1
JK_350_F_S_2_S_L-Ta_17,JK,350,F,S,2,S,L-Ta,17,0.135,1
JK_350_F_S_2_S_L-F_18,JK,350,F,S,2,S,L-F,18,0.339,1
JK_350_F_S_2_S_L-Ti_18,JK,350,F,S,2,S,L-Ti,18,0.3,1
JK_350_F_S_2_S_L-Ta_18,JK,350,F,S,2,S,L-Ta,18,0.129,1
JK_350_F_S_2_S_L-F_19,JK,350,F,S,2,S,L-F,19,0.388,1
JK_350_F_S_2_S_L-Ti_19,JK,350,F,S,2,S,L-Ti,19,0.326,1
JK_350_F_S_2_S_L-Ta_19,JK,350,F,S,2,S,L-Ta,19,0.129,1
JK_350_F_S_2_S_L-F_20,JK,350,F,S,2,S,L-F,20,0.371,1
JK_350_F_S_2_S_L-Ti_20,JK,350,F,S,2,S,L-Ti,20,0.334,1
JK_350_F_S_2_S_L-Ta_20,JK,350,F,S,2,S,L-Ta,20,0.128,1
JK_350_F_S_2_S_T_1,JK,350,F,S,2,S,T,1,0.706,1
JK_350_F_S_2_S_T_2,JK,350,F,S,2,S,T,2,0.674,1
JK_350_F_S_2_S_T_3,JK,350,F,S,2,S,T,3,0.652,1
JK_350_F_S_2_S_T_4,JK,350,F,S,2,S,T,4,0.668,1
JK_350_F_S_2_S_T_5,JK,350,F,S,2,S,T,5,0.579,1
JK_350_F_S_2_S_T_6,JK,350,F,S,2,S,T,6,0.716,1
JK_350_F_S_2_S_T_7,JK,350,F,S,2,S,T,7,0.685,1
JK_350_F_S_2_S_T_8,JK,350,F,S,2,S,T,8,0.673,1
JK_350_F_S_2_S_T_9,JK,350,F,S,2,S,T,9,0.587,1
JK_350_F_S_2_S_T_10,JK,350,F,S,2,S,T,10,0.668,1
JK_350_F_S_2_S_T_11,JK,350,F,S,2,S,T,11,0.605,1
JK_350_F_S_2_S_T_12,JK,350,F,S,2,S,T,12,0.675,1
JK_350_F_S_2_S_T_13,JK,350,F,S,2,S,T,13,0.686,1
JK_350_F_S_2_S_T_14,JK,350,F,S,2,S,T,14,0.714,1
JK_350_F_S_2_S_T_15,JK,350,F,S,2,S,T,15,0.659,1
JK_350_F_S_2_S_T_16,JK,350,F,S,2,S,T,16,0.667,1
JK_350_F_S_2_S_T_17,JK,350,F,S,2,S,T,17,0.683,1
JK_350_F_S_2_S_T_18,JK,350,F,S,2,S,T,18,0.623,1
JK_350_F_S_2_S_T_19,JK,350,F,S,2,S,T,19,0.676,1
JK_350_F_S_2_S_T_20,JK,350,F,S,2,S,T,20,0.655,1
JK_350_M_S_1_R_L-F_1,JK,350,M,S,1,R,L-F,1,0.439,1
JK_350_M_S_1_R_L-Ti_1,JK,350,M,S,1,R,L-Ti,1,0.378,1
JK_350_M_S_1_R_L-Ta_1,JK,350,M,S,1,R,L-Ta,1,0.156,1
JK_350_M_S_1_R_L-F_2,JK,350,M,S,1,R,L-F,2,0.413,1
JK_350_M_S_1_R_L-Ti_2,JK,350,M,S,1,R,L-Ti,2,0.366,1
JK_350_M_S_1_R_L-Ta_2,JK,350,M,S,1,R,L-Ta,2,0.149,1
JK_350_M_S_1_R_L-F_3,JK,350,M,S,1,R,L-F,3,0.408,1
JK_350_M_S_1_R_L-Ti_3,JK,350,M,S,1,R,L-Ti,3,0.352,1
JK_350_M_S_1_R_L-Ta_3,JK,350,M,S,1,R,L-Ta,3,0.138,1
JK_350_M_S_1_R_L-F_4,JK,350,M,S,1,R,L-F,4,0.388,1
JK_350_M_S_1_R_L-Ti_4,JK,350,M,S,1,R,L-Ti,4,0.355,1
JK_350_M_S_1_R_L-Ta_4,JK,350,M,S,1,R,L-Ta,4,0.139,1
JK_350_M_S_1_R_L-F_5,JK,350,M,S,1,R,L-F,5,0.399,1
JK_350_M_S_1_R_L-Ti_5,JK,350,M,S,1,R,L-Ti,5,0.355,1
JK_350_M_S_1_R_L-Ta_5,JK,350,M,S,1,R,L-Ta,5,0.134,1
JK_350_M_S_1_R_L-F_6,JK,350,M,S,1,R,L-F,6,0.376,1
JK_350_M_S_1_R_L-Ti_6,JK,350,M,S,1,R,L-Ti,6,0.345,1
JK_350_M_S_1_R_L-Ta_6,JK,350,M,S,1,R,L-Ta,6,0.128,1
JK_350_M_S_1_R_L-F_7,JK,350,M,S,1,R,L-F,7,0.387,1
JK_350_M_S_1_R_L-Ti_7,JK,350,M,S,1,R,L-Ti,7,0.348,1
JK_350_M_S_1_R_L-Ta_7,JK,350,M,S,1,R,L-Ta,7,0.132,1
JK_350_M_S_1_R_L-F_8,JK,350,M,S,1,R,L-F,8,0.395,1
JK_350_M_S_1_R_L-Ti_8,JK,350,M,S,1,R,L-Ti,8,0.35,1
JK_350_M_S_1_R_L-Ta_8,JK,350,M,S,1,R,L-Ta,8,0.144,1
JK_350_M_S_1_R_L-F_9,JK,350,M,S,1,R,L-F,9,0.386,1
JK_350_M_S_1_R_L-Ti_9,JK,350,M,S,1,R,L-Ti,9,0.338,1
JK_350_M_S_1_R_L-Ta_9,JK,350,M,S,1,R,L-Ta,9,0.141,1
JK_350_M_S_1_R_L-F_10,JK,350,M,S,1,R,L-F,10,0.346,1
JK_350_M_S_1_R_L-Ti_10,JK,350,M,S,1,R,L-Ti,10,0.308,1
JK_350_M_S_1_R_L-Ta_10,JK,350,M,S,1,R,L-Ta,10,0.132,1
JK_350_M_S_1_R_L-F_11,JK,350,M,S,1,R,L-F,11,0.347,1
JK_350_M_S_1_R_L-Ti_11,JK,350,M,S,1,R,L-Ti,11,0.338,1
JK_350_M_S_1_R_L-Ta_11,JK,350,M,S,1,R,L-Ta,11,0.131,1
JK_350_M_S_1_R_L-F_12,JK,350,M,S,1,R,L-F,12,0.419,1
JK_350_M_S_1_R_L-Ti_12,JK,350,M,S,1,R,L-Ti,12,0.375,1
JK_350_M_S_1_R_L-Ta_12,JK,350,M,S,1,R,L-Ta,12,0.141,1
JK_350_M_S_1_R_L-F_13,JK,350,M,S,1,R,L-F,13,0.392,1
JK_350_M_S_1_R_L-Ti_13,JK,350,M,S,1,R,L-Ti,13,0.351,1
JK_350_M_S_1_R_L-Ta_13,JK,350,M,S,1,R,L-Ta,13,0.14,1
JK_350_M_S_1_R_L-F_14,JK,350,M,S,1,R,L-F,14,0.363,1
JK_350_M_S_1_R_L-Ti_14,JK,350,M,S,1,R,L-Ti,14,0.327,1
JK_350_M_S_1_R_L-Ta_14,JK,350,M,S,1,R,L-Ta,14,0.133,1
JK_350_M_S_1_R_L-F_15,JK,350,M,S,1,R,L-F,15,0.388,1
JK_350_M_S_1_R_L-Ti_15,JK,350,M,S,1,R,L-Ti,15,0.345,1
JK_350_M_S_1_R_L-Ta_15,JK,350,M,S,1,R,L-Ta,15,0.141,1
JK_350_M_S_1_R_L-F_16,JK,350,M,S,1,R,L-F,16,0.411,1
JK_350_M_S_1_R_L-Ti_16,JK,350,M,S,1,R,L-Ti,16,0.329,1
JK_350_M_S_1_R_L-Ta_16,JK,350,M,S,1,R,L-Ta,16,0.152,1
JK_350_M_S_1_R_L-F_17,JK,350,M,S,1,R,L-F,17,0.339,1
JK_350_M_S_1_R_L-Ti_17,JK,350,M,S,1,R,L-Ti,17,0.316,1
JK_350_M_S_1_R_L-Ta_17,JK,350,M,S,1,R,L-Ta,17,0.131,1
JK_350_M_S_1_R_L-F_18,JK,350,M,S,1,R,L-F,18,0.374,1
JK_350_M_S_1_R_L-Ti_18,JK,350,M,S,1,R,L-Ti,18,0.342,1
JK_350_M_S_1_R_L-Ta_18,JK,350,M,S,1,R,L-Ta,18,0.151,1
JK_350_M_S_1_R_L-F_19,JK,350,M,S,1,R,L-F,19,0.373,1
JK_350_M_S_1_R_L-Ti_19,JK,350,M,S,1,R,L-Ti,19,0.355,1
JK_350_M_S_1_R_L-Ta_19,JK,350,M,S,1,R,L-Ta,19,0.114,1
JK_350_M_S_1_R_L-F_20,JK,350,M,S,1,R,L-F,20,0.396,1
JK_350_M_S_1_R_L-Ti_20,JK,350,M,S,1,R,L-Ti,20,0.343,1
JK_350_M_S_1_R_L-Ta_20,JK,350,M,S,1,R,L-Ta,20,0.141,1
JK_350_M_S_1_R_T_1,JK,350,M,S,1,R,T,1,0.757,1
JK_350_M_S_1_R_T_2,JK,350,M,S,1,R,T,2,0.67,1
JK_350_M_S_1_R_T_3,JK,350,M,S,1,R,T,3,0.699,1
JK_350_M_S_1_R_T_4,JK,350,M,S,1,R,T,4,0.706,1
JK_350_M_S_1_R_T_5,JK,350,M,S,1,R,T,5,0.702,1
JK_350_M_S_1_R_T_6,JK,350,M,S,1,R,T,6,0.673,1
JK_350_M_S_1_R_T_7,JK,350,M,S,1,R,T,7,0.659,1
JK_350_M_S_1_R_T_8,JK,350,M,S,1,R,T,8,0.706,1
JK_350_M_S_1_R_T_9,JK,350,M,S,1,R,T,9,0.64,1
JK_350_M_S_1_R_T_10,JK,350,M,S,1,R,T,10,0.604,1
JK_350_M_S_1_R_T_11,JK,350,M,S,1,R,T,11,0.638,1
JK_350_M_S_1_R_T_12,JK,350,M,S,1,R,T,12,0.661,1
JK_350_M_S_1_R_T_13,JK,350,M,S,1,R,T,13,0.638,1
JK_350_M_S_1_R_T_14,JK,350,M,S,1,R,T,14,0.623,1
JK_350_M_S_1_R_T_15,JK,350,M,S,1,R,T,15,0.658,1
JK_350_M_S_1_R_T_16,JK,350,M,S,1,R,T,16,0.693,1
JK_350_M_S_1_R_T_17,JK,350,M,S,1,R,T,17,0.62,1
JK_350_M_S_1_R_T_18,JK,350,M,S,1,R,T,18,0.595,1
JK_350_M_S_1_R_T_19,JK,350,M,S,1,R,T,19,0.653,1
JK_350_M_S_1_R_T_20,JK,350,M,S,1,R,T,20,0.678,1
JK_350_M_S_2_R_L-F_1,JK,350,M,S,2,R,L-F,1,0.298,1
JK_350_M_S_2_R_L-Ti_1,JK,350,M,S,2,R,L-Ti,1,0.317,1
JK_350_M_S_2_R_L-Ta_1,JK,350,M,S,2,R,L-Ta,1,0.135,1
JK_350_M_S_2_R_L-F_2,JK,350,M,S,2,R,L-F,2,0.321,1
JK_350_M_S_2_R_L-Ti_2,JK,350,M,S,2,R,L-Ti,2,0.301,1
JK_350_M_S_2_R_L-Ta_2,JK,350,M,S,2,R,L-Ta,2,0.124,1
JK_350_M_S_2_R_L-F_3,JK,350,M,S,2,R,L-F,3,0.326,1
JK_350_M_S_2_R_L-Ti_3,JK,350,M,S,2,R,L-Ti,3,0.315,1
JK_350_M_S_2_R_L-Ta_3,JK,350,M,S,2,R,L-Ta,3,0.124,1
JK_350_M_S_2_R_L-F_4,JK,350,M,S,2,R,L-F,4,0.348,1
JK_350_M_S_2_R_L-Ti_4,JK,350,M,S,2,R,L-Ti,4,0.308,1
JK_350_M_S_2_R_L-Ta_4,JK,350,M,S,2,R,L-Ta,4,0.131,1
JK_350_M_S_2_R_L-F_5,JK,350,M,S,2,R,L-F,5,0.36,1
JK_350_M_S_2_R_L-Ti_5,JK,350,M,S,2,R,L-Ti,5,0.322,1
JK_350_M_S_2_R_L-Ta_5,JK,350,M,S,2,R,L-Ta,5,0.119,1
JK_350_M_S_2_R_L-F_6,JK,350,M,S,2,R,L-F,6,0.354,1
JK_350_M_S_2_R_L-Ti_6,JK,350,M,S,2,R,L-Ti,6,0.296,1
JK_350_M_S_2_R_L-Ta_6,JK,350,M,S,2,R,L-Ta,6,0.116,1
JK_350_M_S_2_R_L-F_7,JK,350,M,S,2,R,L-F,7,0.356,1
JK_350_M_S_2_R_L-Ti_7,JK,350,M,S,2,R,L-Ti,7,0.324,1
JK_350_M_S_2_R_L-Ta_7,JK,350,M,S,2,R,L-Ta,7,0.129,1
JK_350_M_S_2_R_L-F_8,JK,350,M,S,2,R,L-F,8,0.338,1
JK_350_M_S_2_R_L-Ti_8,JK,350,M,S,2,R,L-Ti,8,0.303,1
JK_350_M_S_2_R_L-Ta_8,JK,350,M,S,2,R,L-Ta,8,0.123,1
JK_350_M_S_2_R_L-F_9,JK,350,M,S,2,R,L-F,9,0.371,1
JK_350_M_S_2_R_L-Ti_9,JK,350,M,S,2,R,L-Ti,9,0.32,1
JK_350_M_S_2_R_L-Ta_9,JK,350,M,S,2,R,L-Ta,9,0.148,1
JK_350_M_S_2_R_L-F_10,JK,350,M,S,2,R,L-F,10,0.347,1
JK_350_M_S_2_R_L-Ti_10,JK,350,M,S,2,R,L-Ti,10,0.306,1
JK_350_M_S_2_R_L-Ta_10,JK,350,M,S,2,R,L-Ta,10,0.127,1
JK_350_M_S_2_R_L-F_11,JK,350,M,S,2,R,L-F,11,0.333,1
JK_350_M_S_2_R_L-Ti_11,JK,350,M,S,2,R,L-Ti,11,0.327,1
JK_350_M_S_2_R_L-Ta_11,JK,350,M,S,2,R,L-Ta,11,0.118,1
JK_350_M_S_2_R_L-F_12,JK,350,M,S,2,R,L-F,12,0.33,1
JK_350_M_S_2_R_L-Ti_12,JK,350,M,S,2,R,L-Ti,12,0.32,1
JK_350_M_S_2_R_L-Ta_12,JK,350,M,S,2,R,L-Ta,12,0.109,1
JK_350_M_S_2_R_L-F_13,JK,350,M,S,2,R,L-F,13,0.353,1
JK_350_M_S_2_R_L-Ti_13,JK,350,M,S,2,R,L-Ti,13,0.324,1
JK_350_M_S_2_R_L-Ta_13,JK,350,M,S,2,R,L-Ta,13,0.123,1
JK_350_M_S_2_R_L-F_14,JK,350,M,S,2,R,L-F,14,0.33,1
JK_350_M_S_2_R_L-Ti_14,JK,350,M,S,2,R,L-Ti,14,0.316,1
JK_350_M_S_2_R_L-Ta_14,JK,350,M,S,2,R,L-Ta,14,0.122,1
JK_350_M_S_2_R_L-F_15,JK,350,M,S,2,R,L-F,15,0.32,1
JK_350_M_S_2_R_L-Ti_15,JK,350,M,S,2,R,L-Ti,15,0.28,1
JK_350_M_S_2_R_L-Ta_15,JK,350,M,S,2,R,L-Ta,15,0.121,1
JK_350_M_S_2_R_L-F_16,JK,350,M,S,2,R,L-F,16,0.337,1
JK_350_M_S_2_R_L-Ti_16,JK,350,M,S,2,R,L-Ti,16,0.283,1
JK_350_M_S_2_R_L-Ta_16,JK,350,M,S,2,R,L-Ta,16,0.134,1
JK_350_M_S_2_R_L-F_17,JK,350,M,S,2,R,L-F,17,0.376,1
JK_350_M_S_2_R_L-Ti_17,JK,350,M,S,2,R,L-Ti,17,0.33,1
JK_350_M_S_2_R_L-Ta_17,JK,350,M,S,2,R,L-Ta,17,0.131,1
JK_350_M_S_2_R_L-F_18,JK,350,M,S,2,R,L-F,18,0.344,1
JK_350_M_S_2_R_L-Ti_18,JK,350,M,S,2,R,L-Ti,18,0.296,1
JK_350_M_S_2_R_L-Ta_18,JK,350,M,S,2,R,L-Ta,18,0.128,1
JK_350_M_S_2_R_L-F_19,JK,350,M,S,2,R,L-F,19,0.303,1
JK_350_M_S_2_R_L-Ti_19,JK,350,M,S,2,R,L-Ti,19,0.293,1
JK_350_M_S_2_R_L-Ta_19,JK,350,M,S,2,R,L-Ta,19,0.135,1
JK_350_M_S_2_R_L-F_20,JK,350,M,S,2,R,L-F,20,0.359,1
JK_350_M_S_2_R_L-Ti_20,JK,350,M,S,2,R,L-Ti,20,0.316,1
JK_350_M_S_2_R_L-Ta_20,JK,350,M,S,2,R,L-Ta,20,0.119,1
JK_350_M_S_2_R_T_1,JK,350,M,S,2,R,T,1,0.608,1
JK_350_M_S_2_R_T_2,JK,350,M,S,2,R,T,2,0.587,1
JK_350_M_S_2_R_T_3,JK,350,M,S,2,R,T,3,0.578,1
JK_350_M_S_2_R_T_4,JK,350,M,S,2,R,T,4,0.592,1
JK_350_M_S_2_R_T_5,JK,350,M,S,2,R,T,5,0.603,1
JK_350_M_S_2_R_T_6,JK,350,M,S,2,R,T,6,0.539,1
